id	pctfb
39115	0.010074899
39117	0.011553899
39119	0.011663198
39121	0.004843771
39123	0.020767081
39125	0.013102218
39127	0.008577615
39129	0.014556198
39131	0.008645634
39133	0.031130027
39135	0.012501769
39137	0.013315579
39139	0.020863775
39141	0.014614476
39143	0.034147459
39145	0.011188423
39147	0.015641201
39149	0.02381097
39151	0.0226138
39153	0.04774526
39155	0.019829425
39157	0.015254805
39159	0.034944411
39161	0.014993075
39163	0.004458646
39165	0.056317703
39167	0.014528783
39169	0.017745485
39171	0.017533237
39173	0.037557938
39175	0.015180266
40001	0.022482893
40003	0.028622222
40005	0.010999083
40007	0.105442177
40009	0.038029813
40011	0.068063298
40013	0.03203153
40015	0.036326699
40017	0.051885042
40019	0.033660145
40021	0.031230575
40023	0.014882128
40025	0.106999195
40027	0.070464905
40029	0.011617974
40031	0.100415626
40033	0.036457493
40035	0.018413503
40037	0.021641469
40039	0.060455349
40041	0.023271583
40043	0.016760947
40045	0.020633751
40047	0.072419571
40049	0.034293403
40051	0.026718144
40053	0.010724447
40055	0.017920568
40057	0.024364775
40059	0.102169734
40061	0.022560543
40063	0.018339909
40065	0.083843259
40067	0.024790827
40069	0.030255799
40071	0.04020836
40073	0.068796892
40075	0.02280887
40077	0.014980597
40079	0.039276733
40081	0.014544812
40083	0.034578959
40085	0.059188697
40087	0.037581555
40089	0.012529815
40091	0.00893655
40093	0.050332005
40095	0.075151515
40097	0.009254073
40099	0.027942612
40101	0.030187129
40103	0.008150525
40105	0.010506567
40107	0.027695351
40109	0.111556497
40111	0.011215611
40113	0.015371297
40115	0.026770915
40117	0.015797407
40119	0.066534716
40121	0.023879549
40123	0.019810253
40125	0.022071136
40127	0.00824796
40129	0.025898079
40131	0.025304995
40133	0.02147943
40135	0.022151447
40137	0.026966644
40139	0.220743892
40141	0.05771132
40143	0.08509683
40145	0.034028861
40147	0.038176055
40149	0.019739678
40151	0.015975175
40153	0.057398657
41001	0.021269999
41003	0.104929188
41005	0.092996319
41007	0.058756695
41009	0.043413812
41011	0.041135831
41013	0.036710995
41015	0.042014929
41017	0.052332913
41019	0.031597474
41021	0.04911906
41023	0.023100965
41025	0.022213192
41027	0.199207722
41029	0.066817359
41031	0.090011934
41033	0.040312409
41035	0.055654945
41037	0.037186947
41039	0.067220837
41041	0.066466375
41043	0.04904298
41045	0.108535806
41047	0.151012715
41049	0.160709463
41051	0.152765648
41053	0.086373003
41055	0.041404612
41057	0.069745336
41059	0.106976003
41061	0.042857701
41063	0.025327385
41065	0.119148936
41067	0.180006676
41069	0.02180937
41071	0.091807148
42001	0.049091826
42003	0.052995239
42005	0.009796555
42007	0.023458284
42009	0.012052784
42011	0.100467746
42013	0.014666772
42015	0.017833723
42017	0.090820708
42019	0.024520366
42021	0.016942466
42023	0.017348928
42025	0.037076369
42027	0.078538729
42029	0.095500665
42031	0.01381353
42033	0.018217537
42035	0.016557734
42037	0.028051328
42039	0.017033843
42041	0.063544492
42043	0.079425755
42045	0.096286546
42047	0.012254522
42049	0.047694265
42051	0.014774715
42053	0.026184211
42055	0.044232624
42057	0.012585812
42059	0.013909243
42061	0.015621596
42063	0.022247941
42065	0.009651783
42067	0.024469086
42069	0.057171688
42071	0.071818106
42073	0.018305033
42075	0.062255753
42077	0.139543256
42079	0.053851709
42081	0.019925216
42083	0.016360387
42085	0.021592454
42087	0.010370466
42089	0.116640047
42091	0.104633039
42093	0.050019238
42095	0.091751231
42097	0.017567668
42099	0.015791198
42101	0.151383071
42103	0.082125013
42105	0.013324184
42107	0.023259894
42109	0.022526959
42111	0.012970518
42113	0.019013758
42115	0.0192099
42117	0.014480287
42119	0.05459975
42121	0.013138315
42123	0.01783534
42125	0.017893382
42127	0.047201631
42129	0.020183998
42131	0.017647266
42133	0.053404542
44001	0.102737546
44003	0.060588966
44005	0.08324775
44007	0.205807811
44009	0.050001182
45001	0.019008426
45003	0.041926535
45005	0.012229807
45007	0.034511916
45009	0.016997696
45011	0.017625232
45013	0.116864091
45015	0.077215922
45017	0.015462561
45019	0.066920091
45021	0.031699661
45023	0.013347394
45025	0.027405235
45027	0.020635469
45029	0.0268586
45031	0.019028594
45033	0.021735706
45035	0.058245389
45037	0.05089239
45039	0.012669343
45041	0.031544187
45043	0.03142004
45045	0.090835439
45047	0.048958017
45049	0.028456439
45051	0.073576501
45053	0.100764621
45055	0.042550402
45057	0.037328859
45059	0.032276881
45061	0.016948279
45063	0.062291469
45065	0.018765966
45067	0.028168592
45069	0.020429996
45071	0.060061506
45073	0.03892488
45075	0.024528934
45077	0.04805382
45079	0.073703986
45081	0.086835019
45083	0.065587326
45085	0.051263342
45087	0.012076461
45089	0.013998099
45091	0.051006814
46003	0.013225569
46005	0.06393548
46007	0.008151383
46009	0.015058957
46011	0.044438826
46013	0.016710327
46015	0.002313476
46017	0.017045455
46019	0.013250971
46021	0.012082445
46023	0.00428807
46025	0.016815839
46027	0.033880017
46029	0.01129507
46031	0.006174364
46033	0.023911711
46035	0.017175769
46037	0.007717944
46039	0.019010536
46041	0.003376477
46043	0.008961168
46045	0.00962963
46047	0.021267546
46049	0.010919782
46051	0.015231878
46053	0.010345638
46055	0.006343714
46057	0.017297482
46059	0.019366197
46061	0.008888889
46063	0.018072289
46065	0.01451927
46067	0.014431586
46069	0.003516174
46071	0.000659848
46073	0.043542074
46075	0.024106401
46077	0.014150029
46079	0.020280532
46081	0.023099134
46083	0.021397541
46085	0.009612817
46087	0.014252628
46089	0.00886382
46091	0.012570438
46093	0.026500297
46095	0.007356547
46097	0.006281407
46099	0.061274656
46101	0.023395413
46103	0.034574495
46105	0.010006901
46107	0.006315789
46109	0.013770557
46111	0.018510728
46113	0.000590667
46115	0.016846986
46117	0.005806011
46119	0.022318215
46121	0.004771784
46123	0.012515424
46125	0.011487376
46127	0.027552102
46129	0.010683367
46135	0.025279642
46137	0.015827338
47001	0.033493143
47003	0.078046381
47005	0.013616194
47007	0.024171751
47009	0.033945847
47011	0.049803634
47013	0.012651996
47015	0.015588578
47017	0.007348824
47019	0.011829489
47021	0.030496563
47023	0.017016248
47025	0.012858124
47027	0.014531549
47029	0.019503696
47031	0.041258077
47033	0.049281738
47035	0.028320874
47037	0.126385502
47039	0.0189081
47041	0.053949904
47043	0.027495384
47045	0.01667452
47047	0.023585402
47049	0.004697724
47051	0.023917385
47053	0.015067134
47055	0.018926056
47057	0.016816044
47059	0.025154116
47061	0.012818656
47063	0.077041528
47065	0.056744066
47067	0.006633255
47069	0.015295532
47071	0.013347181
47073	0.012876142
47075	0.018835889
47077	0.01253341
47079	0.02042085
47081	0.021949829
47083	0.01523147
47085	0.011640498
47087	0.009912182
47089	0.024218475
47091	0.009930323
47093	0.049300685
47095	0.038136678
47097	0.022491723
47099	0.015771885
47101	0.019227582
47103	0.018545367
47105	0.062835201
47107	0.02543346
47109	0.017344613
47111	0.041726944
47113	0.039190393
47115	0.018492227
47117	0.035730782
47119	0.037828804
47121	0.013120659
47123	0.025700514
47125	0.087627365
47127	0.007591333
47129	0.011286475
47131	0.028114214
47133	0.008523245
47135	0.012637222
47137	0.0062819
47139	0.013739546
47141	0.049871264
47143	0.02609054
47145	0.022635796
47147	0.046316947
47149	0.077145197
47151	0.007749493
47153	0.021663222
47155	0.053339476
47157	0.067036632
47159	0.015584959
47161	0.027811458
47163	0.020093822
47165	0.044811232
47167	0.02796798
47169	0.014472336
47171	0.031887546
47173	0.012635756
47175	0.003262051
47177	0.054261808
47179	0.041224127
47181	0.023295488
47183	0.025193128
47185	0.015124417
47187	0.07156419
47189	0.043798094
48001	0.069889332
48003	0.137172414
48005	0.084211872
48007	0.068106527
48009	0.039942306
48011	0.045619492
48013	0.068435347
48015	0.103907638
48017	0.12854923
48019	0.042645907
48021	0.11306019
48023	0.023076923
48025	0.050538915
48027	0.137948677
48029	0.14859243
48031	0.080062336
48033	0.038709677
48035	0.064576664
48037	0.037811606
48039	0.128783373
48041	0.135764624
48043	0.068772007
48045	0.084400466
48047	0.047964917
48049	0.046465282
48051	0.089251271
48053	0.078228419
48055	0.059928562
48057	0.094114878
48059	0.029043491
48061	0.259359731
48063	0.122237513
48065	0.027822194
48067	0.0214965
48069	0.220608663
48071	0.065878277
48073	0.101215619
48075	0.063092375
48077	0.018820924
48079	0.12599936
48081	0.041691133
48083	0.026809955
48085	0.184667148
48087	0.105731225
48089	0.092968449
48091	0.07226395
48093	0.078901859
48095	0.349779087
48097	0.08679324
48099	0.112491327
48101	0.036030715
48103	0.140367405
48105	0.151175214
48107	0.058372738
48109	0.163658737
48111	0.184708554
48113	0.238216683
48115	0.075914524
48117	0.180338101
48119	0.023180077
48121	0.151129582
48123	0.029972073
48125	0.043675319
48127	0.10405555
48129	0.029801325
48131	0.044554872
48133	0.039080584
48135	0.133048065
48137	0.097380129
48139	0.085865698
48141	0.284258518
48143	0.105289807
48145	0.050002809
48147	0.039848758
48149	0.074640325
48151	0.031718712
48153	0.070539419
48155	0.042768274
48157	0.260221654
48159	0.070252986
48161	0.047514433
48163	0.087419544
48165	0.216726041
48167	0.107288596
48169	0.378224403
48171	0.069156744
48173	0.076335878
48175	0.028380634
48177	0.141775881
48179	0.065449885
48181	0.063451967
48183	0.099330727
48185	0.088036288
48187	0.09327132
48189	0.106403013
48191	0.141506647
48193	0.035802615
48195	0.186097031
48197	0.042573547
48199	0.015708358
48201	0.260643825
48203	0.056231634
48205	0.05356545
48207	0.051216607
48209	0.082871482
48211	0.127993614
48213	0.058065668
48215	0.303407604
48217	0.080838067
48219	0.071045401
48221	0.062904151
48223	0.082910321
48225	0.05027933
48227	0.158810795
48229	0.336440431
48231	0.072408947
48233	0.07003803
48235	0.02293578
48237	0.046107917
48239	0.058634481
48241	0.03483595
48243	0.073453608
48245	0.105139721
48247	0.135155802
48249	0.036917273
48251	0.080063602
48253	0.05734856
48255	0.072076918
48257	0.070990247
48259	0.094939036
48261	0.021538462
48263	0.031431898
48265	0.078714239
48267	0.110310179
48269	0.166007905
48271	0.082330416
48273	0.079345128
48275	0.079125034
48277	0.049173728
48279	0.103107445
48281	0.111628378
48283	0.072205882
48285	0.057185893
48287	0.072441896
48289	0.05436534
48291	0.071391585
48293	0.08951121
48295	0.123006135
48297	0.048771991
48299	0.037683583
48301	0
48303	0.063096162
48305	0.07254935
48307	0.056903664
48309	0.095251209
48311	0.072802198
48313	0.0744107
48315	0.028001498
48317	0.098426871
48319	0.049620253
48321	0.109350281
48323	0.373016914
48325	0.070897079
48327	0.054806828
48329	0.094391194
48331	0.050239331
48333	0.084971335
48335	0.068822023
48337	0.043999393
48339	0.132676017
48341	0.22741943
48343	0.041637858
48345	0.022330097
48347	0.093436874
48349	0.112765377
48351	0.024980917
48353	0.05616638
48355	0.087875391
48357	0.216024441
48359	0.042814961
48361	0.031478147
48363	0.067626979
48365	0.039425918
48367	0.050015684
48369	0.196613173
48371	0.175040414
48373	0.066304514
48375	0.146850596
48377	0.294810405
48379	0.048026196
48381	0.05066642
48383	0.182470835
48385	0.065178033
48387	0.032455936
48389	0.177762933
48391	0.041728763
48393	0.015819209
48395	0.074792244
48397	0.109981794
48399	0.05926138
48401	0.067153839
48403	0.019932622
48405	0.027153872
48407	0.030352779
48409	0.051928467
48411	0.069508958
48413	0.100817439
48415	0.078423162
48417	0.037117229
48419	0.095049583
48421	0.18217953
48423	0.097094842
48425	0.083894231
48427	0.316827757
48429	0.056060132
48431	0.104440789
48433	0.013610315
48435	0.130538352
48437	0.069800205
48439	0.168750491
48441	0.072058745
48443	0.146934461
48445	0.1018895
48447	0.053173242
48449	0.205752983
48451	0.082292573
48453	0.194706651
48455	0.03638619
48457	0.01412037
48459	0.040480336
48461	0.093959732
48463	0.100303836
48465	0.242371062
48467	0.045881524
48469	0.061902558
48471	0.082593928
48473	0.146130031
48475	0.067164179
48477	0.064940922
48479	0.309205654
48481	0.092787771
48483	0.091422122
48485	0.081369664
48487	0.052037201
48489	0.166529643
48491	0.120347488
48493	0.05807399
48495	0.155277738
48497	0.067066419
48499	0.043044933
48501	0.248434505
48503	0.050896409
48505	0.242691114
48507	0.139059829
49001	0.067590454
49003	0.038885381
49005	0.074440557
49007	0.036552282
49009	0.048260382
49011	0.061240552
49013	0.031900139
49015	0.031033527
49017	0.043151227
49019	0.058157432
49021	0.039508186
49023	0.021905045
49025	0.037813927
49027	0.079750122
49029	0.026494346
49031	0.008449004
49033	0.015219338
49035	0.132296068
49037	0.020170728
49039	0.060501487
49041	0.026515701
49043	0.111738212
49045	0.043401162
49047	0.037877838
49049	0.082081339
49051	0.086039811
49053	0.065435703
49055	0.065082267
49057	0.082350715
50001	0.05082123
50003	0.04033106
50005	0.031444323
50007	0.07565557
50009	0.053385827
50011	0.035691069
50013	0.039824263
50015	0.039201122
50017	0.025572979
50019	0.050170661
50021	0.025792498
50023	0.040184431
50025	0.045801527
50027	0.039164583
51001	0.073736684
51003	0.106217722
51005	0.021683205
51007	0.040772702
51009	0.025201769
51011	0.013562753
51013	0.257030823
51015	0.026970051
51017	0.028439014
51019	0.024459905
51021	0.033182943
51023	0.028887001
51025	0.01429955
51027	0.015264965
51029	0.016039011
51031	0.024355327
51033	0.037295459
51035	0.029864676
51036	0.011352624
51037	0.021744306
51041	0.094686598
51043	0.051345785
51045	0.008724312
51047	0.091563099
51049	0.022965351
51051	0.007285059
51053	0.025294075
51057	0.027473026
51059	0.316223286
51061	0.072191115
51063	0.024544735
51065	0.040704715
51067	0.0329372
51069	0.06430115
51071	0.013258126
51073	0.036417082
51075	0.032261068
51077	0.013565151
51079	0.049095183
51081	0.02771855
51083	0.015862944
51085	0.040305907
51087	0.115861706
51089	0.034626953
51091	0.013593883
51093	0.03245754
51095	0.093014069
51097	0.020875324
51099	0.038463188
51101	0.02110885
51103	0.030462185
51105	0.016020468
51107	0.245218888
51109	0.030269709
51111	0.038598391
51113	0.043403169
51115	0.025666667
51117	0.034474343
51119	0.026623676
51121	0.093157991
51125	0.028905575
51127	0.024991706
51131	0.064916353
51133	0.02799453
51135	0.036667719
51137	0.05443057
51139	0.019210821
51141	0.015721747
51143	0.022549609
51145	0.034041638
51147	0.021171367
51149	0.06615991
51153	0.238716633
51155	0.017106017
51157	0.04271086
51159	0.051020408
51161	0.056920552
51163	0.024210904
51165	0.055134663
51167	0.010114306
51169	0.012796209
51171	0.052120458
51173	0.01633197
51175	0.013837291
51177	0.082875202
51179	0.108744421
51181	0.037859379
51183	0.014653824
51185	0.016001964
51187	0.049567291
51191	0.012301384
51193	0.043483262
51195	0.018937477
51197	0.008723726
51199	0.099695201
51510	0.268361953
51515	0.044469599
51520	0.0151823
51530	0.008725741
51540	0.138336686
51550	0.063870638
51570	0.064739951
51580	0.019558676
51590	0.036861373
51595	0.04
51600	0.270368542
51610	0.236402027
51620	0.040723454
51630	0.11884239
51640	0.05302486
51650	0.074224744
51660	0.175305826
51670	0.058594096
51678	0.071591883
51680	0.052011383
51683	0.263019206
51685	0.330983356
51690	0.037890794
51700	0.099663553
51710	0.08413552
51720	0.004067107
51730	0.043139438
51735	0.073323965
51740	0.038785835
51750	0.075913033
51760	0.080934216
51770	0.070368985
51775	0.057696195
51790	0.03490665
51800	0.045635895
51810	0.113170198
51820	0.049938113
51830	0.125682265
51840	0.124171995
53001	0.259390891
53003	0.018535724
53005	0.10299878
53007	0.119018764
53009	0.06499993
53011	0.111436672
53013	0.034102307
53015	0.054778658
53017	0.166772369
53019	0.055511288
53021	0.271564006
53023	0.055258467
53025	0.180295713
53027	0.066083375
53029	0.091286149
53031	0.050489751
53033	0.218003866
53035	0.093220135
53037	0.059884827
53039	0.066933215
53041	0.058616148
53043	0.037075668
53045	0.055659059
53047	0.114844423
53049	0.063837848
53051	0.037909203
53053	0.124589402
53055	0.083194994
53057	0.110670782
53059	0.03397395
53061	0.152933278
53063	0.067621014
53065	0.037810189
53067	0.099046821
53069	0.032799199
53071	0.11507377
53073	0.127100539
53075	0.098484163
53077	0.186452409
54001	0.003481341
54003	0.040855634
54005	0.003152025
54007	0.00391995
54009	0.022631951
54011	0.022645249
54013	0.002363445
54015	0.000105175
54017	0.00827467
54019	0.010188786
54021	0.047524055
54023	0.008197407
54025	0.007324356
54027	0.008715789
54029	0.015879214
54031	0.024904628
54033	0.012640919
54035	0.004080793
54037	0.047395695
54039	0.019019539
54041	0.009146341
54043	0.004500161
54045	0.004950224
54047	0.002919774
54049	0.017069626
54051	0.008141604
54053	0.010091338
54055	0.013386601
54057	0.003646764
54059	0.003313601
54061	0.049624824
54063	0.007762827
54065	0.011134586
54067	0.005876068
54069	0.015387384
54071	0.011391586
54073	0.003528028
54075	0.019362187
54077	0.015324059
54079	0.01542356
54081	0.02057153
54083	0.011768318
54085	0.003251411
54087	0.007264729
54089	0.00989384
54091	0.009870964
54093	0.005759236
54095	0.006040992
54097	0.008549137
54099	0.005454588
54101	0.007281026
54103	0.011157349
54105	0.006783788
54107	0.012078018
54109	0.002477118
55001	0.034548578
55003	0.019121287
55005	0.021156989
55007	0.019529957
55009	0.058284621
55011	0.011045278
55013	0.017578624
55015	0.035698063
55017	0.01686327
55019	0.028389892
55021	0.021831745
55023	0.017905103
55025	0.085939001
55027	0.027141684
55029	0.028179113
55031	0.021517605
55033	0.025804528
55035	0.03401312
55037	0.006418769
55039	0.038193999
55041	0.007204153
55043	0.014898712
55045	0.030911522
55047	0.021687883
55049	0.019538188
55051	0.018142477
55053	0.020495219
55055	0.042468911
55057	0.021352979
55059	0.0725341
55061	0.018726047
55063	0.040305786
55065	0.022761127
55067	0.019661523
55069	0.014352909
55071	0.02995239
55073	0.044011393
55075	0.018935957
55077	0.018410476
55078	0.013608634
55079	0.102795524
55081	0.031422333
55083	0.01470159
55085	0.016080013
55087	0.046971387
55089	0.052552796
55091	0.01588573
55093	0.018696411
55095	0.016316753
55097	0.038607105
55099	0.015200336
55101	0.052197366
55103	0.024636243
55105	0.049503962
55107	0.016293692
55109	0.029322113
55111	0.044923907
55113	0.02077062
55115	0.013782067
55117	0.055935391
55119	0.015183119
55121	0.031393889
55123	0.016301046
55125	0.024402644
55127	0.071152359
55129	0.014343877
55131	0.032395762
55133	0.049721095
55135	0.015869995
55137	0.028723491
55139	0.039184981
55141	0.028349031
56001	0.065521611
56003	0.030381719
56005	0.0345075
56007	0.056825397
56009	0.014048249
56011	0.010973145
56013	0.0188536
56015	0.015615432
56017	0.031973075
56019	0.022528898
56021	0.044682169
56023	0.032679003
56025	0.026974874
56027	0.01297648
56029	0.029175915
56031	0.01601198
56033	0.034999826
56035	0.031563845
56037	0.065164998
56039	0.088910994
56041	0.035693669
56043	0.046703297
56045	0.013717805
